2024-08-15 05:53:52.462 | ERROR    | DetailSpider:run:line:223 | Page id "miguel lopez" does not match any pages. Try another id!
2024-08-15 06:25:09.197 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/86/Willem_Geubbels_%282017%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3418
2024-08-15 06:25:10.741 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/2/2f/Flag_of_Armenia.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Bulgaria.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d4/Flag_of_Cyprus.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9c/Flag_of_Denmark.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0f/Flag_of_Georgia.svg", "https://upload.wikimedia.org/wikipedia/commons/0/02/Flag_of_Gibraltar.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c1/Flag_of_Hungary.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ce/Flag_of_Iceland.svg", "https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_of_Iran.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d3/Flag_of_Kazakhstan.svg", "https://upload.wikimedia.org/wikipedia/commons/8/84/Flag_of_Latvia.svg", "https://upload.wikimedia.org/wikipedia/commons/4/47/Flag_of_Liechtenstein.svg", "https://upload.wikimedia.org/wikipedia/commons/1/11/Flag_of_Lithuania.svg", "https://upload.wikimedia.org/wikipedia/commons/2/27/Flag_of_Moldova.svg", "https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_North_Macedonia.svg", "https://upload.wikimedia.org/wikipedia/commons/7/73/Flag_of_Romania.svg", "https://upload.wikimedia.org/wikipedia/commons/f/ff/Flag_of_Serbia.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Wales.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dc/Flag_of_Wales.svg", "https://upload.wikimedia.org/wikipedia/commons/0/05/Iran_vs._Montenegro_2014-05-26_%28161%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fc/Stevan_Jovetic_2012_MNE.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/49/Stevan_jovetic.JPG", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dd/Flag_of_Azerbaijan.svg", "https://upload.wikimedia.org/wikipedia/en/4/4c/Flag_of_Sweden.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3419
2024-08-15 06:25:12.226 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 3420
2024-08-15 06:25:13.718 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg", "https://upload.wikimedia.org/wikipedia/commons/6/63/Danijel_Suba%C5%A1i%C4%87_2018_2.jpg", "https://upload.wikimedia.org/wikipedia/commons/1/1b/Flag_of_Croatia.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b0/Luka_Modri%C4%87%2C_Danijel_Suba%C5%A1i%C4%87_and_Dejan_Lovren_line-up_for_Croatia_before_the_game_v_Russia%2C_7_July_2018_%28cropped%29.png", "https://upload.wikimedia.org/wikipedia/commons/2/21/Zenit-Monako_%2811%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3421
2024-08-15 06:25:15.328 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 3422
2024-08-15 06:25:17.618 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/99/WPanthroponymy.svg", "https://upload.wikimedia.org/wikipedia/commons/archive/9/99/20121001185414%21WPanthroponymy.svg"]' WHERE ID = 3423
2024-08-15 06:25:19.087 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/4/42/BHA_5_v_Espanyol_1_pre_season_30_07_2022_173_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/4/45/FC_Lorient_-_May_24th_2013_training_-_Benjamin_Lecomte_1.JPG", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3424
2024-08-15 06:25:20.601 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg", "https://upload.wikimedia.org/wikipedia/commons/f/fc/Flag_of_Seychelles.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b3/Henry_Onyekuru%2C_2018.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3425
2024-08-15 06:25:21.356 | ERROR    | DetailSpider:run:line:222 | 3426
2024-08-15 06:25:21.357 | ERROR    | DetailSpider:run:line:223 | Page id "kyle foster" does not match any pages. Try another id!
2024-08-15 06:25:22.818 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/61/080603_benaglio01.jpg", "https://upload.wikimedia.org/wikipedia/commons/a/ad/Diego_Benaglio_%282021%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/0/08/Flag_of_Switzerland_%28Pantone%29.svg", "https://upload.wikimedia.org/wikipedia/commons/4/48/Suisse_vs_Argentine_-_%C3%A9quipe_de_Suisse.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3427
2024-08-15 06:25:24.495 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/8e/Lens_-_Dijon_%2821-02-2021%29_47_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/b/be/Flag_of_England.svg"]' WHERE ID = 3428
2024-08-15 06:25:25.919 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/b/b1/FBBP01_-_FCN_-_20151028_-_Coupe_de_la_Ligue_-_Michel_Der_Zakarian.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3429
2024-08-15 06:25:27.326 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/67/Junior_Sambia_%282017%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3430
2024-08-15 06:25:28.889 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/a/a7/Teji_Savanier_2021.jpg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3431
2024-08-15 06:25:30.351 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c6/Daniel_Congre_2021.png"]' WHERE ID = 3432
2024-08-15 06:25:31.905 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/a/ae/Andy_Delort_%2810-4-2022%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/7/77/Flag_of_Algeria.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6a/Flag_of_Zimbabwe.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/6/69/P_vip.svg", "https://upload.wikimedia.org/wikipedia/en/e/ec/Soccer_ball.svg"]' WHERE ID = 3433
2024-08-15 06:25:33.492 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/0/09/Jordan_Ferri_2019.png", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3434
2024-08-15 06:25:35.068 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/56/22_-_Hotel_and_Restaurant_Greats_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/20/BarronHilton_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/b/bf/Barron_Hilton.JPEG", "https://upload.wikimedia.org/wikipedia/commons/1/15/Barron_Hilton_Signature.png", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg"]' WHERE ID = 3435
2024-08-15 06:25:36.596 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/e/e4/Damien_Le_Tallec_in_2022.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3436
2024-08-15 06:25:38.094 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/5c/Flag_of_Portugal.svg", "https://upload.wikimedia.org/wikipedia/commons/d/dc/KL_2015_Final_%285%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/b/be/KL_2018_%281%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/93/Pedro_Mendes_2018.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/6d/Pedro_Mendes_crop.jpg", "https://upload.wikimedia.org/wikipedia/commons/5/5c/Pedro_mendes.jpg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3437
2024-08-15 06:25:39.694 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/f5/Ambroise_Oyongo_2021.jpg", "https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/commons/b/b1/Oyongo_vs_Arsenal.JPG"]' WHERE ID = 3438
2024-08-15 06:25:41.224 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/1a/Flag_of_Argentina.svg", "https://upload.wikimedia.org/wikipedia/commons/9/9b/GAE_-_Ajax_-_52787523707_%28Ger%C3%B3nimo_Rulli%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fc/Ger%C3%B3nimo_Rulli_-_Rio_2016.jpg", "https://upload.wikimedia.org/wikipedia/commons/c/c5/Manchester_United_v_Villarreal_CF%2C_29_September_2021_%2831%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fa/Real_Sociedad_-_Red_Bull_Salzburgo_57_%2839408620015%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/2/25/ZENIT_VS._REAL_SOCIEDAD_3_-_1_%288%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3439
2024-08-15 06:25:42.817 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/d/d0/Arnaud_Souquet_2019.png"]' WHERE ID = 3440
2024-08-15 06:25:44.401 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/3/38/Flag_of_Cape_Verde.svg", "https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg", "https://upload.wikimedia.org/wikipedia/commons/7/79/Flag_of_Nigeria.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg", "https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg", "https://upload.wikimedia.org/wikipedia/commons/0/06/Flag_of_Zambia.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c6/Souley_Camara_2013.JPG", "https://upload.wikimedia.org/wikipedia/commons/f/fd/Flag_of_Senegal.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3441
2024-08-15 06:25:45.119 | ERROR    | DetailSpider:run:line:222 | 3442
2024-08-15 06:25:45.119 | ERROR    | DetailSpider:run:line:223 | Page id "keegan dolly" does not match any pages. Try another id!
2024-08-15 06:25:46.469 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/3/3e/Dimitry_Bertaud.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/64/Dimitry_Bertaud_2022_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg", "https://upload.wikimedia.org/wikipedia/commons/4/4d/RC_Lens_-_Montpellier_HSC_%2812-12-2020%29_27.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg"]' WHERE ID = 3443
2024-08-15 06:25:47.896 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c9/Joris_Chotard_2020.png", "https://upload.wikimedia.org/wikipedia/commons/9/91/Silver_medal_icon_%28S_initial%29.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3444
2024-08-15 06:25:49.315 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/5/5f/Cozza_MHSC.jpg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3445
2024-08-15 06:25:50.841 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Uruguay.svg", "https://upload.wikimedia.org/wikipedia/commons/d/d5/Gold_medal_icon_%28G_initial%29.svg", "https://upload.wikimedia.org/wikipedia/commons/8/82/Mathias_Suarez_2019.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3446
2024-08-15 06:25:52.283 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 3447
2024-08-15 06:25:53.805 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3448
2024-08-15 06:25:55.933 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/archive/c/c3/20220120162233%21Flag_of_France.svg"]' WHERE ID = 3449
2024-08-15 06:25:57.498 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/6/63/Julien_St%C3%A9phan_par_Claude_Truong-Ngoc_juin_2021_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3450
2024-08-15 06:25:58.966 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Turkey.svg", "https://upload.wikimedia.org/wikipedia/commons/2/2f/Metehan_G%C3%BC%C3%A7l%C3%BC.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3451
2024-08-15 06:26:00.501 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/a/a7/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Bourigeaud_%283%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3452
2024-08-15 06:26:01.202 | ERROR    | DetailSpider:run:line:222 | 3453
2024-08-15 06:26:01.202 | ERROR    | DetailSpider:run:line:223 | Page id "damian da silva" does not match any pages. Try another id!
2024-08-15 06:26:02.698 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/98/Ambox_current_red.svg", "https://upload.wikimedia.org/wikipedia/commons/a/af/Saint-L%C3%B4_-_Rennes_CFA2_-_20150523_-_J%C3%A9r%C3%A9my_G%C3%A9lin.jpg"]' WHERE ID = 3454
2024-08-15 06:26:04.151 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/c/c2/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Maouassa_%284%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3455
2024-08-15 06:26:05.609 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg", "https://upload.wikimedia.org/wikipedia/commons/f/f4/Flag_of_Niger.svg", "https://upload.wikimedia.org/wikipedia/commons/2/2f/J%C3%A9r%C3%A9my_Morel_2013.jpg"]' WHERE ID = 3456
2024-08-15 06:26:07.104 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/19/Flag_of_Ghana.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/commons/0/0d/Flag_of_Saudi_Arabia.svg", "https://upload.wikimedia.org/wikipedia/commons/a/af/Flag_of_South_Africa.svg", "https://upload.wikimedia.org/wikipedia/commons/c/c1/Stade_rennais_vs_SM_Caen%2C_July_22nd_2017_-_Traor%C3%A9_%281%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3457
2024-08-15 06:26:08.607 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/95/Cl%C3%A9ment_Grenier%2C_in_Rennes%2C_after_his_victory_in_Coupe_de_France%2C_April_28th%2C_2019.png", "https://upload.wikimedia.org/wikipedia/commons/3/3c/Cl%C3%A9ment_Grenier.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3458
2024-08-15 06:26:10.142 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/87/U-19_EC-Qualifikation_Austria_vs._France_2013-06-10_%28133%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3459
2024-08-15 06:26:11.689 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/fd/Lens_-_Stade_Rennais_%2820-08-2023%29_52.jpg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3460
2024-08-15 06:26:12.414 | ERROR    | DetailSpider:run:line:222 | 3461
2024-08-15 06:26:12.415 | ERROR    | DetailSpider:run:line:223 | Page id "pépé bonnet" does not match any pages. Try another id!
2024-08-15 06:26:13.918 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg", "https://upload.wikimedia.org/wikipedia/commons/6/60/Saint-L%C3%B4_-_Rennes_CFA2_20160409_-_James_Lea_Siliki_03.jpg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3462
2024-08-15 06:26:15.461 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/7/73/Blue_pencil.svg", "https://upload.wikimedia.org/wikipedia/commons/7/73/Luka_Elsner_at_NK_Olimpija_-_NK_Dom%C5%BEale_at_Sto%C5%BEice_2012-03-31.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3463
2024-08-15 06:26:16.993 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/0/0a/Chadrac_akolo.jpg", "https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg", "https://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Madagascar.svg", "https://upload.wikimedia.org/wikipedia/commons/6/6f/Flag_of_the_Democratic_Republic_of_the_Congo.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3464
2024-08-15 06:26:18.773 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/f6/Dayne_St._Clair_-_Bakaye_Dibassy_-_Minnesota_United_MNUFC_-_MLS_-_Allianz_Field_%2852125038561%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3465
2024-08-15 06:26:20.282 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/1/1c/Wiki_letter_w_cropped.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3466
2024-08-15 06:26:21.731 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/9/9b/Santos_4-0_Portuguesa_-_2023_Campeonato_Paulista_-_19-02-2023_-_Mendoza.jpg"]' WHERE ID = 3467
2024-08-15 06:26:23.257 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/d/d9/Flag_of_Norway.svg", "https://upload.wikimedia.org/wikipedia/commons/6/67/Haitam_Aleesami_2021.jpg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3468
2024-08-15 06:26:24.012 | ERROR    | DetailSpider:run:line:222 | 3469
2024-08-15 06:26:24.012 | ERROR    | DetailSpider:run:line:223 | Page id "alexis bliss" does not match any pages. Try another id!
2024-08-15 06:26:25.537 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/e/ee/Chedjou_2014-15.JPG", "https://upload.wikimedia.org/wikipedia/commons/4/4f/Flag_of_Cameroon.svg", "https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Libya.svg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg"]' WHERE ID = 3470
2024-08-15 06:26:27.020 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/8/89/Bronze_medal_icon.svg", "https://upload.wikimedia.org/wikipedia/commons/9/92/Flag_of_Mali.svg", "https://upload.wikimedia.org/wikipedia/commons/7/73/Leicester_1_Chelsea_2_%28AET%29_%2839086583770%29_%28cropped%29.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg"]' WHERE ID = 3471
2024-08-15 06:26:28.442 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '[]' WHERE ID = 3472
2024-08-15 06:26:29.979 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/commons/f/fe/Flag_of_Egypt.svg", "https://upload.wikimedia.org/wikipedia/commons/e/ed/Flag_of_Guinea.svg", "https://upload.wikimedia.org/wikipedia/commons/4/41/Serhou_Guirassy_2.jpg", "https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg", "https://upload.wikimedia.org/wikipedia/en/0/05/Flag_of_Brazil.svg", "https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Gabon.svg"]' WHERE ID = 3473
2024-08-15 06:26:31.509 | INFO     | DetailSpider:image_get:line:115 | UPDATE players SET IMAGES = '["https://upload.wikimedia.org/wikipedia/en/c/c3/Flag_of_France.svg", "https://upload.wikimedia.org/wikipedia/en/4/4e/Soccerball_mask.svg"]' WHERE ID = 3474
